ID,DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,FLOW_KIND,WELL_TYPE
1472,4-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.384,105.199,222.214,22.246,100,%,28.17,82.791,2.639,production,OP
1473,4-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.009,20.555,100,%,26.009,80.668,0.32,production,OP
1474,4-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,270.325,99.959,238.99,23.042,43.03511,%,31.335,88.763,5.548,production,OP
1475,4-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,0,234.768,103.93,161.389,3.076,30.10307,%,73.379,20.06,62.239,production,OP
1476,4-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,19.94,79.41517,%,25.606,48.201,0.164,production,OP
1477,5-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.43,105.201,222.267,22.314,100,%,28.162,82.713,2.624,production,OP
1478,5-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.009,20.594,100,%,26.009,80.701,0.311,production,OP
1479,5-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,270.27,99.968,238.97,23.102,43.01964,%,31.3,88.771,5.509,production,OP
1480,5-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,0,248.574,103.634,161.467,2.179,1.23944,%,87.107,16.216,76.257,production,OP
1481,5-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,19.841,79.42071,%,25.609,47.812,0.163,production,OP
1482,6-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.499,105.205,222.337,22.563,100,%,28.163,82.737,2.621,production,OP
1483,6-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.019,20.824,100,%,26.019,81.043,0.323,production,OP
1484,6-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,270.236,99.979,238.976,23.302,43.02548,%,31.26,88.857,5.462,production,OP
1485,6-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,0,253.598,103.392,163.997,1.834,1.2594,%,89.601,15.941,78.886,production,OP
1486,6-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.078,79.43166,%,25.592,48.527,0.149,production,OP
1487,7-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.538,105.21,222.366,22.461,100,%,28.172,82.74,2.631,production,OP
1488,7-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.053,20.734,100,%,26.053,81.051,0.364,production,OP
1489,7-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,270.514,99.983,239.003,23.268,43.19166,%,31.511,88.819,5.719,production,OP
1490,7-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,0,256.563,103.205,165.456,1.648,1.24225,%,91.107,15.646,80.42,production,OP
1491,7-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.213,79.42867,%,25.665,48.778,0.222,production,OP
1492,8-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,22.42,253.541,105.178,223.72,22.002,78.43669,%,29.822,80.343,4.63,production,OP
1493,8-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,16.26,0,0,26.208,20.538,67.70889,%,26.208,80.718,0.815,production,OP
1494,8-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,22.42,273.159,99.971,239.799,22.494,37.86183,%,33.36,86.402,7.967,production,OP
1495,8-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,11.24,240.81,104.634,185.449,2.012,5.51567,%,55.361,20.182,35.287,production,OP
1496,8-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,22.42,,,,19.242,66.57193,%,28.252,45.368,3.165,production,OP
1497,9-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,251.17,105.24,222.811,22.335,100,%,28.359,82.939,2.912,production,OP
1498,9-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,15,0,0,26.316,18.852,48.95677,%,26.316,78.48,0.614,production,OP
1499,9-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,268.024,100.028,238.708,23.245,53.93733,%,29.316,88.856,3.79,production,OP
1500,9-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,228.066,106.074,207.134,7.084,18.70135,%,20.933,34.56,8.022,production,OP
1501,9-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,18.897,60.48825,%,26.065,43.467,0.623,production,OP
1502,10-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,251.03,105.25,222.73,22.439,100,%,28.3,83.084,2.845,production,OP
1503,10-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.308,20.316,99.98986,%,26.308,79.996,0.619,production,OP
1504,10-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.922,100.042,238.676,23.414,56.41115,%,29.247,89.061,3.704,production,OP
1505,10-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,224.894,106.236,205.889,11.751,19.83047,%,19.005,40.16,5.809,production,OP
1506,10-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,19.806,60.62949,%,26.115,47.02,0.665,production,OP
1507,11-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.919,105.252,222.666,22.594,100,%,28.253,83.139,2.781,production,OP
1508,11-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.332,20.682,100,%,26.332,80.076,0.643,production,OP
1509,11-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,23.99,266.805,100.08,238.556,23.661,88.61951,%,28.249,89.287,2.687,production,OP
1510,11-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,224.263,106.262,206.916,13.151,20.78115,%,17.347,41.358,4.484,production,OP
1511,11-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.212,60.61199,%,26.192,47.812,0.737,production,OP
1512,12-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.778,105.251,222.569,22.404,100,%,28.209,82.949,2.772,production,OP
1513,12-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.452,20.556,100,%,26.452,78.87,0.78,production,OP
1514,12-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,21.68,274.113,99.976,239.93,22.274,58.29478,%,34.183,82.431,8.688,production,OP
1515,12-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,223.249,106.29,206.21,14.234,21.47732,%,17.039,37.35,3.988,production,OP
1516,12-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.214,60.5762,%,26.2,44.797,0.796,production,OP
1517,13-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.738,105.25,222.566,22.456,100,%,28.172,83.416,2.724,production,OP
1518,13-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.521,20.643,100,%,26.521,79.368,0.833,production,OP
1519,13-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.821,100.062,238.664,23.575,71.53202,%,29.157,88.898,3.625,production,OP
1520,13-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,222.234,106.3,204.459,14.869,21.52785,%,17.776,39.434,4.226,production,OP
1521,13-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.497,70.28069,%,25.884,46.878,0.476,production,OP
1522,14-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.698,105.249,222.548,22.363,100,%,28.151,82.779,2.71,production,OP
1523,14-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.582,20.524,100,%,26.582,78.466,0.884,production,OP
1524,14-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.681,100.038,238.861,23.429,45.04221,%,30.82,88.445,5.303,production,OP
1525,14-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.403,106.349,201.52,16.348,22.86116,%,17.884,42.958,4.342,production,OP
1526,14-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.487,80.43383,%,25.624,48.799,0.214,production,OP
1527,15-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.686,105.25,222.532,22.307,100,%,28.154,83.107,2.693,production,OP
1528,15-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.567,20.462,100,%,26.567,79.26,0.869,production,OP
1529,15-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.713,100.05,238.835,23.441,45.02504,%,30.878,88.624,5.334,production,OP
1530,15-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,212.741,106.453,194.502,20.384,24.74155,%,18.239,47.366,4.575,production,OP
1531,15-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.48,80.4127,%,25.592,49.649,0.186,production,OP
1532,16-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.659,105.25,222.511,22.334,100,%,28.148,83.151,2.633,production,OP
1533,16-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.612,20.46,100,%,26.612,79.225,0.911,production,OP
1534,16-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.709,100.051,238.834,23.446,45.03461,%,30.875,88.721,5.322,production,OP
1535,16-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,212.332,106.457,194.031,20.604,24.7528,%,18.301,47.684,4.644,production,OP
1536,16-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.48,80.41548,%,25.596,49.891,0.195,production,OP
1537,17-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.689,105.255,222.543,22.504,100,%,28.146,83.219,2.684,production,OP
1538,17-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.248,20.623,100,%,26.248,80.374,0.546,production,OP
1539,17-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.734,100.073,238.839,23.661,44.93863,%,30.895,89.226,5.369,production,OP
1540,17-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.878,106.518,185.15,23.339,25.33171,%,17.728,50.287,4.576,production,OP
1541,17-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.607,80.32921,%,25.553,49.92,0.14,production,OP
1542,18-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.693,105.257,222.527,22.21,100,%,28.166,82.627,2.721,production,OP
1543,18-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.321,20.379,100,%,26.321,79.65,0.641,production,OP
1544,18-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.683,100.081,238.859,23.415,44.99246,%,30.824,88.806,5.309,production,OP
1545,18-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,200.246,106.507,182.192,22.592,25.40309,%,18.054,47.758,4.895,production,OP
1546,18-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.338,80.3034,%,25.637,47.579,0.232,production,OP
1547,19-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.694,105.261,222.524,22.399,100,%,28.17,82.881,2.731,production,OP
1548,19-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.302,20.539,100,%,26.302,80.27,0.62,production,OP
1549,19-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.651,100.091,238.873,23.584,45.02269,%,30.779,88.937,5.267,production,OP
1550,19-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,199.805,106.496,181.768,22.131,25.47617,%,18.037,48.462,4.485,production,OP
1551,19-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.495,80.35812,%,25.605,48.184,0.204,production,OP
1552,20-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,247.818,103.811,219.626,22.325,100,%,28.192,81.579,2.743,production,OP
1553,20-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.449,20.484,100,%,26.449,79.423,0.757,production,OP
1554,20-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.604,99.808,238.878,23.529,44.90169,%,30.726,87.809,5.204,production,OP
1555,20-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,196.028,104.843,178.212,22.09,25.49183,%,17.815,45.945,4.585,production,OP
1556,20-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.414,80.35019,%,25.694,45.67,0.284,production,OP
1557,21-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.727,105.266,222.569,22.515,100,%,28.158,82.53,2.708,production,OP
1558,21-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.393,20.645,100,%,26.393,80.338,0.707,production,OP
1559,21-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.607,100.111,238.878,23.75,44.92385,%,30.729,89.046,5.204,production,OP
1560,21-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,197.894,106.504,180.253,22.055,25.44733,%,17.641,49.436,4.637,production,OP
1561,21-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.606,80.31975,%,25.665,47.793,0.257,production,OP
1562,22-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.757,105.269,222.577,22.381,100,%,28.18,81.886,2.748,production,OP
1563,22-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.565,20.54,100,%,26.565,79.759,0.91,production,OP
1564,22-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.584,100.121,238.959,23.636,44.94573,%,30.626,88.468,5.121,production,OP
1565,22-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,198.465,106.497,181.013,21.205,25.52784,%,17.451,46.014,4.217,production,OP
1566,22-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.553,80.3397,%,25.758,45.692,0.352,production,OP
1567,23-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.765,105.272,222.594,22.457,100,%,28.171,82.671,2.73,production,OP
1568,23-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.428,20.636,100,%,26.428,80.414,0.764,production,OP
1569,23-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.555,100.13,238.942,23.75,44.92858,%,30.613,88.751,5.112,production,OP
1570,23-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.469,106.429,184.591,18.687,26.37711,%,17.878,44.36,2.775,production,OP
1571,23-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.407,80.33861,%,25.677,45.598,0.271,production,OP
1572,24-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.841,105.276,222.702,22.63,100,%,28.139,83.367,2.686,production,OP
1573,24-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.231,20.761,100,%,26.231,81.266,0.542,production,OP
1574,24-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.568,100.14,238.845,23.98,44.79734,%,30.723,89.446,5.19,production,OP
1575,24-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,200.407,106.474,182.932,20.492,27.69871,%,17.475,49.332,2.387,production,OP
1576,24-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.647,80.27776,%,25.537,50.161,0.131,production,OP
1577,25-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.866,105.278,222.738,22.62,100,%,28.127,83.394,2.681,production,OP
1578,25-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.274,20.775,100,%,26.274,81.148,0.591,production,OP
1579,25-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.519,100.15,238.846,24.015,44.81041,%,30.673,89.456,5.149,production,OP
1580,25-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,199.984,106.474,182.455,20.46,27.68973,%,17.529,48.836,2.401,production,OP
1581,25-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.624,80.30081,%,25.548,49.405,0.145,production,OP
1582,26-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.918,105.281,222.78,22.438,100,%,28.138,83.25,2.685,production,OP
1583,26-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.221,20.57,100,%,26.221,80.926,0.521,production,OP
1584,26-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.485,100.159,238.839,23.92,44.85947,%,30.645,89.322,5.11,production,OP
1585,26-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,199.969,106.472,182.557,20.08,27.84791,%,17.412,47.991,2.304,production,OP
1586,26-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.575,80.27608,%,25.563,49.387,0.152,production,OP
1587,27-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,250.965,105.285,222.826,22.399,100,%,28.138,82.884,2.693,production,OP
1588,27-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.348,20.529,100,%,26.348,80.514,0.664,production,OP
1589,27-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.762,100.167,238.904,23.878,45.10704,%,30.857,89.051,5.342,production,OP
1590,27-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,199.741,106.473,182.404,19.984,27.93148,%,17.337,46.698,2.291,production,OP
1591,27-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.32,80.32691,%,25.646,46.57,0.232,production,OP
1592,28-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,251.048,105.288,222.885,22.46,100,%,28.163,81.866,2.714,production,OP
1593,28-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.52,20.587,100,%,26.52,79.871,0.832,production,OP
1594,28-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.877,100.173,238.908,23.928,45.12606,%,30.969,88.781,5.451,production,OP
1595,28-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,198.299,106.489,181.021,20.756,27.88221,%,17.279,47.552,2.521,production,OP
1596,28-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.6,80.28976,%,25.753,45.906,0.342,production,OP
1597,29-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,251.083,105.29,222.95,22.479,100,%,28.133,82.736,2.675,production,OP
1598,29-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.416,20.608,100,%,26.416,80.465,0.746,production,OP
1599,29-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.828,100.185,238.94,23.872,45.20393,%,30.887,88.38,5.367,production,OP
1600,29-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,197.156,106.502,180.29,21.238,27.97156,%,16.865,45.817,2.584,production,OP
1601,29-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.614,80.35725,%,25.659,45.832,0.248,production,OP
1602,30-Jun-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,251.167,105.292,223.015,22.43,100,%,28.153,82.084,2.683,production,OP
1603,30-Jun-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.407,20.545,100,%,26.407,80.036,0.709,production,OP
1604,30-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.827,100.195,238.893,23.483,45.15537,%,30.933,88.835,5.398,production,OP
1605,30-Jun-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,196.611,106.498,179.793,21.018,28.26319,%,16.818,47.85,2.506,production,OP
1606,30-Jun-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,M®RSK INSPIRER,24,,,,20.486,80.28088,%,25.685,46.116,0.261,production,OP
1607,1-Jul-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,251.379,105.294,223.143,22.438,100,%,28.236,82.244,2.656,production,OP
1608,1-Jul-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.605,20.538,100,%,26.605,79.988,0.789,production,OP
1609,1-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,269.893,100.203,238.912,23.503,45.16079,%,30.981,88.827,5.323,production,OP
